,0,1,2,3
1551,Nominet Cyber Security,https://www.nominet.uk/cyber-security/,"Nominet manages and runs the infrastructure for over 10 million domain names that end in .uk as well as Welsh Top Level Domains (TLDs) .cymru and .wales and 35 other branded and generic TLDs, including .bbc and .london. Over 3 million businesses, and millions more consumers, rely on its domain registry services. 

Through its work keeping the .UK namespace secure, Nominet’s R&D team is exploring the further potential of the Domain Names System (DNS) and the challenges and opportunities around emerging internet technologies. As a result, it operates in a number of business areas, from providing internet connectivity and analytics for Internet of Things (IoT) devices to selling DNS cyber security services using its ground-breaking network analytics tool turing and in-house expertise for tackling cyber threats.",Our HQ is in Oxford with offices in London and Washington.
1552,Nucleus Security,https://www.nucleussec.com/,"Nucleus Security is a vulnerability prioritization, tracking, and reporting tool for vulnerabilities that guides users through the entire remediation pipeline.","71 Alafia Drive
Sarasota, FL 34240
855-235-6139"
1553,O'Reilly Media,https://www.oreilly.com,"<p><span style=""color: rgb(34, 34, 34);"">&nbsp;O’Reilly online learning offers exclusive live training, interactive learning, a certification experience, books, videos, and more, making it easier for our customers to develop the expertise they need to get ahead.</span></p>","<p>Sebastopol, CA&nbsp;&nbsp;(Corporate Headquarters)</p><p>1005 Gravenstein Highway North</p><p>Sebastopol, CA 95472</p>"
1554,Odo Security,https://docs.odo.io/,"Odo is a centralized platform that helps IT and DevOps teams manage and scale remote access across multi-cloud and on-premises infrastructures, without the need for VPNs.","Tel-Aviv, Israel"
1555,Ovum,https://omdia.tech.informa.com/,"<p>Ovum offers business intelligence, consulting, and data and analytics solutions. Ovum focuses on communications, cloud, and video technologies.</p><p><br></p><p>ACQUIRED BY OMDIA MAY-2019</p>",<p>Informa Third Floor Blue Fin Building London SE1 0TA United Kingdom +44 207 017 7700</p>
1556,OWASP,https://www.owasp.org/,"The Open Web Application Security Project (OWASP) is a global non-profit charitable organization focused on improving the security of software by making software security visible, so that individuals and organizations are able to make informed decisions.","Bel Air, MD"
1557,Penten,https://www.penten.com/,"<p>Penten is an Australian owned company that focuses on mobile security, cyber deception and cyber engineering services for the Australian government.</p>",<p>Level 2 220 Northbourne Ave Braddon ACT 2612 Australia +61 2 6171 1111</p>
1558,Perimeter 81,https://www.perimeter81.com/,"Perimeter 81 offers solutions for secure cloud and network access, software-defined perimeter, zero trust application access, cloud VPN, site-to-site connectivity, and unified network security.",
1559,Polarity,https://polarity.io/,Polarity seeks to improve awareness and collaboration across teams through their AI-based augmented reality solution that overlays important data onto users' computer screens.,"Arlington, VA"
1560,QOMPLX,https://www.qomplx.com,"<p><span style=""color: rgb(55, 55, 55);"">QOMPLX is a cloud-native risk analytics company. Our customers rapidly ingest, transform, and contextualize large, complex, and disparate data sources using our data factory in order to better quantify, model, and predict risks. We help organizations develop more informed risk strategies and decisions for&nbsp;</span><a href=""https://www.qomplx.com/cyber/"" target=""_blank"" style=""color: rgb(72, 92, 199);"">Cyber Security</a><span style=""color: rgb(55, 55, 55);"">,&nbsp;</span><a href=""https://www.qomplx.com/insurance/"" target=""_blank"" style=""color: rgb(72, 92, 199);"">Insurance</a><span style=""color: rgb(55, 55, 55);"">, and&nbsp;</span><a href=""https://www.qomplx.com/finance/"" target=""_blank"" style=""color: rgb(72, 92, 199);"">Finance</a><span style=""color: rgb(55, 55, 55);"">.</span></p>","<p>1775 Tysons Blvd, Suite 800</p><p>Tysons, VA 22102</p>"
1561,Red Balloon Security,https://www.redballoonsecurity.com/,Red Balloon Security is a security provider and research firm dedicated to embedded devices across all industries. The company's core technology is called Symbiote Defense.,
1562,RevCult,https://revcult.com,<p>RevCult specializes in Salesforce security and governance. They provide various solutions to help Salesforce-centric businesses keep customer information secure.</p>,"<p>12555 High Bluff Dr. Suite 255 San Diego, CA, 92130 (619) 786-8020</p>"
1563,RIPS Technologies,,"RIPS Technologies provides solutions for static application security testing. They focus on language-specific security analysis for Java and PHP code, emphasizing detection, speed, accuracy, and remediation.","Universitaetsstrasse 142
44799 Bochum
Germany"
1564,SAIFE,https://www.saife.io/,"<p>SAIFE has paired a Software Defined Perimeter approach with a Zero Trust model that defines access by the user, their device, and where they are located.</p>","<p>1490 S. Price Rd Suite #304 Chandler, AZ 85286</p>"
1565,SCYTHE,https://www.scythe.io/,SCYTHE supports continuous breach simulation via an automated platform.,
1566,Searchlight Security,https://www.slcyber.io/,Searchlight Security provides threat intelligence for Dark Web activity.,
1567,SecurityGate,https://www.securitygate.io,SecurityGate provides cyber risk assessment and remediation software designed to drive collaboration between OT & IT.,"5400 Katy Freeway, Suite 290
Houston, TX 77007
713-534-1357"
1568,Semmle,https://semmle.com,Semmle offers a code analysis platform to help teams find zero-day vulnerabilities and automate variant analysis.,"San Francisco, California"
1569,SlashNext,https://www.slashnext.com,"SlashNext phishing attack protection features cloud-based, real-time phishing detection technology.","4301 Hacienda Drive, Ste 550 
Pleasanton, CA 94588
800-930-8643"
1570,Sparrow Co Ltd,https://www.sparrowfasoo.com/en/,<p>Sparrow offers application security and quality solutions for businesses.</p>,"<p>7315 Wisconsin Avenue, Suite 420 Bethesda, MD 20814 +82-2-300-9100 (Korean HQ)</p>"
1571,SpecterOps,https://specterops.io,"SpecterOps provides a solution to simulate, detect, and defend against cyber adversaries.","100 N Pitt St Ste 310
Alexandria, VA 22314"
1572,Sysdig,https://sysdig.com/,"Sysdig is an open-source, cross-platform system monitoring and troubleshooting tool for Linux. It also works on Windows and Mac but with limited functionality and can be used for system analysis, inspection and debugging.","85 2nd Street, Suite 800
San Francisco, CA 94105
415-872-9473"
1573,Tessian,https://www.tessian.com/,Tessian seeks to protect businesses from inbound and outbound email threats such as spear phishing and data exfiltration through its machine-intelligent solutions.,"3 Finsbury Avenue
London, EC2M 2PA"
1574,ThreatModeler,https://threatmodeler.com,"ThreatModeler provides an automated threat modeling solution that secures and scales the enterprise software development life cycle. The solution is designed to identify, predict, and define threats across the entire attack surface to make proactive security decisions and minimize overall risk.","185 Hudson Street, Suite 1620,
Jersey City, NJ 07311

201-266-0510"
1575,ThreatX,https://www.threatx.com/,ThreatX provides a web application firewall solution for hybrid cloud environments.,"363 Centennial Parkway, Suite 150
Louisville, CO 80027

888-303-5580"
1576,Trustifi,https://trustifi.com,"<p>Trustifi adds security to email by offering encryption and providing solutions to identify phishing, spoofing, and malicious files.</p>","<p>410 So Rampart Blvd., Suite 390 Las Vegas, NV 89137 844-235-0084</p>"
1577,Uptycs,https://www.uptycs.com/,<p>Uptycs offers security analytics and threat intelligence using Osquery-based tools.</p>,"<p>Uptycs Headquarters</p><p>404 Wyman Street, Suite 357</p><p>Waltham, MA 02451</p><p><br></p>"
1578,Verimatrix,https://www.verimatrix.com,"<p>Verimatrix specializes in content security for digital television services, providing subscription television service protection and secure VOIP. They provide software and IP-based security through their Verimatrix Video Content Authority System (VCAS).</p>","<p>Verimatrix Corporate HQ Impasse des carrés de l'Arc Rond-point du Canet 13590 Meyreuil +33 4 42 905 905 Verimatrix Operational HQ 6059 Cornerstone Court West San Diego, CA 92121 858-677-7800</p>"
1579,Vulcan Cyber,https://vulcan.io,<p>Vulcan Cyber is a continuous vulnerability remediation platform designed to eliminate critical risks caused by vulnerabilities while avoiding unexpected impact to business operations.</p>,"<p><span style=""color: rgb(0, 0, 0);"">116 Menahem Begin Street, Tel Aviv-Yafo Israel</span></p><p>415-429-4311</p>"
1580,Whitesource,,WhiteSource offers an open source security and license compliance management platform.,"79 Madison Ave
New York, NY 10016"
1581,WootCloud,https://wootcloud.com/,<p>WootCloud provides an enterprise device security solution that leverages both the radio and network characteristics to neutralize device threats.</p>,"<p>3031 Tisch Way, Ste. 308 San Jose, CA 95128 888-496-6825</p>"
1582,Cubro,https://www.cubro.com/en/,Cubro provides solutions that enable network visibility into traffic whether in virtualized or physical environments - bringing together network performance and security monitoring efforts.,"Cubro Acronet GesmbH
Ghegastrasse 3, 1030 Vienna
Austria, Europe
Tel: +43 1 29826660"
1583,Cobwebs Technologies,http://www.cobwebs.com/,"Cobwebs Technologies provides Web Intelligence services to law enforcement, national security agencies, and the private sector. Cobwebs’ solutions were designed by intelligence experts for collection and analysis of data from open source web, social media, blogs, deep and dark web. Their web intelligence platform monitors data and conducts automated analysis to connect the dots, reveal hidden leads, and generate insights.","Arieh Shenkar St 3, Hertsliya, Israel
Phone: +972 79-572-9525"
1584,Datadog,https://www.datadoghq.com,"Datadog is a monitoring service for cloud-scale applications, bringing together data from servers, databases, tools, and services to present a unified view of an entire stack.","620 8th Ave 45th Floor
New York, NY 10018 USA"
1585,Sepio Systems,https://www.sepio.systems/,"Sepio offers the world's first end-to-end solution that detects and mitigates hardware-based attacks, including rogue peripherals, invisible network devices, and manipulated firmware. The company’s Sepio Prime, which is a software-only solution, has been successfully deployed in over 20 mid-sized to large banks, insurance, and telecom companies in the U.S., Singapore, Brazil and Israel.","9841 Washingtonian Blvd. # 200 Gaithersburg MD 20878
+1 (240) 421-0669"
1586,Shevirah,https://www.shevirah.com/,"Shevirah specializes in products for automated mobile and IoT device vulnerability assessment, penetration testing, and mobile security awareness training. Our capabilities compliment traditional Mobile Threat Defense (MTD), Enterprise Mobile Management (EMM), Mobile Device Management (MDM), or mobile app inspection tools.","22363 Concord Station Terrace
Ashburn, VA 20148 | USA
+1 (202) 630-4723"
1587,Insight,https://www.insightcdct.com/,Insight offers integrated solutions and services including value-added resale (VAR) of security.,
1588,UnifyCloud,https://www.unifycloud.com/,"UnifyCloud, a global cloud solutions provider, helps customers migrate resources to the cloud with its CloudAtlas® suite of tools.","8201 164th Ave NE Suite 200
Redmond, WA 98052-7615"
1589,Turbonomic,https://turbonomic.com/,Turbonomic workload automation for hybrid cloud continuously assures that all workloads get precisely the resources needed to ensure performance and eliminate overspending while maintaining policy compliance.,"500 Boylston St
7th Fl
Boston, MA 02116
Tel: (844) 438-8872"
1590,Ubiq Security,https://www.ubiqsecurity.com/,"Ubiq has developed an ultra-low latency and low impact solution that secures any type of data, on any device, anywhere, delivering on the promise of a “fast and safe connected world.” Our extremely lightweight, 100% software stack can be directly integrated into existing applications, IoT devices or installed on laptops and servers to secure critical data. Ubiq works across public and private sector organizations to ensure all their data is secured in a transparent manner while eliminating the vast amount of management complexity of traditional data security solutions.","Ubiq Security, Inc.
4110 Campus Point Court
San Diego, CA 92121"
1591,PistolStar,https://www.portalguard.com/,"For almost 20 years, industries such as education, healthcare, finance and law have chosen PortalGuard as their preferred identity management solution. A simple on-premises, no-client-side extension solution, PortalGuard provides organizations from 10 people to 15,000+ with an affordable and reliable identity management solution.

Your organization gets its own branded portal, which gives users 1 login, after which they can easily access all the apps integrated to your portal.","10 Corporate Drive, Suite 209, Bedford, NH 03110, US"
1592,Deceptive Bytes,https://deceptivebytes.com/,"Deceptive Bytes provides an Active Endpoint Deception platform that dynamically responds to attacks as they evolve and changes their outcome, by creating deceptive information based on the current detected stage of compromise through the entire Endpoint Kill Chain. The preemptive solution covers the evolving nature of advanced threat landscape & sophisticated malware techniques, stopping all threats without relying on signatures, patterns or the need for constant updates.","Holon, Tel Aviv, Israel"
1593,Quantum Xchange,https://quantumxc.com,"Quantum Xchange provides a dynamic network for ultra-secure communications, unbreakable key exchange, and quantum readiness",
1594,Precognitive,https://precognitive.com/,"Precognitive is revolutionizing the way companies fight online fraud and protect their customer accounts. Our fraud prevention platform provides a multidimensional solution that combines device intelligence, advanced behavioral analytics, and machine learning.","350 N Orleans Street
Chicago, IL 60654"
1595,Salt,https://salt.security/,"Salt focuses on protecting the APIs that are the core of every SaaS, web, mobile, microservices and IoT application.","Palo Alto, California, United States"
1596,ThousandEyes,https://www.thousandeyes.com,"ThousandEyes empowers enterprises to see, understand and improve digital experiences for their customers and employees. The ThousandEyes cloud platform offers unmatched vantage points throughout the global Internet and cloud providers, delivering immediate visibility into the digital experience for every user, application, website or service, over any network.","201 Mission Street Suite 1700 San Francisco, CA USA 94105"
1597,Attila Security,https://attilasec.com/,"Our award winning GoSilent technology was originally developed at the NSA, to protect government and enterprises from advanced cyber attacks, zero-day threats, and data theft. Built for the cloud where traditional network perimeters have disappeared, GoSilent helps global enterprises protect their most precious asset— DATA —wherever it resides.

By providing visibility, control and threat defense across physical, virtual, and cloud applications, Attila protects connected devices from the tidal wave of cyber activity estimated to cost the global economy more than $600 billion annually. Our people, products, and partners are committed to protecting the nation state.","8110 Maple Lawn Blvd, Suite 200 Fulton, MD 20759"
1598,Prevailion,https://www.prevailion.com/,"Prevailion is the world’s first Zero Touch™ Compromise Intelligence™ platform that provides exclusive access to Continuous Compromise Intelligence™ on active, confirmed cyber compromises impacting tens of thousands of organizations around the world.","10980 Grantchester Way, Suite #340 Columbia, MD 21044, United States"
1599,Cymatic,https://cymatic.io/,"Cymatic offers a user and entity behavior analytics (UEBA) pre-endpoint platform, which autonomously identifies and verifies a user’s security hygiene pre-endpoint and blocks any threats before they get past the browser.","148 Wind Chime Court, Suite A
Raleigh, NC 27615
833-210-0800"
1600,CoreLogic,https://www.corelogic.com/,<p>CoreLogic analyzes information assets and data to provide clients with analytics and customized data services.</p>,"<p>40 Pacifica, Suite 900 Irvine, CA 92618 800-426-1466</p>"
1601,PointPredictive,,"PointPredictive aims to harness the power of artificial intelligence to develop customized fraud prevention solutions. Key areas of focus are automotive, mortgage, and retail fraud, as well as synthetic ID and income validation.","12526 High Bluff Dr. STE 145 
San Diego, CA 92130
858-829-0839"
1602,Riskified,https://www.riskified.com/,"Riskified aims to decrease the risk of online fraud for merchants by detecting potential fraud, offering alternative payment options, and providing a chargeback guarantee.","220 5th Ave #13th 
New York, NY 10001
(855) 622-5868"
1603,ScienceSoft,www.scnsoft.com,"ScienceSoft provides IT consulting and custom software development for large and midsized companies across various industries, including healthcare, finance, retail, telecom, and manufacturing.","5900 S. Lake Forest Drive, Suite 300
McKinney, TX 75070
214-306-6837"
1604,Security First Corp (OUT OF BUSINESS),,"<p>Security First Corp is a data security and information assurance company. One of their notable technologies is called bitsplitting, in which data is encrypted and randomly split into multiple segments, then stored in different locations.</p>","<p>27762 Antonio Pkwy, Ste L1 #442 Ladera Ranch, CA 92694</p>"
1605,Zyxel,https://www.zyxel.com/,Zyxel produces hardware-based security products for both home and business usage as part of its larger telecommunications business.,"Zyxel
No.2 Industry East RD. IX, Hsinchu Science Park
Hsinchu 30076, Taiwan, R.O.C

North American HQ
1130 North Miller Street
Anaheim, CA 92806
714-632-0882"
1606,Raytheon Foreground Security (RFS),https://www.raytheon.com/,"Raytheon Foreground Security is a security consulting, training and services firm. RFS strives to help clients protect against sophisticated attacks in an efficient manner.","2214 Rock Hill Rd, Ste 201
Herndon, VA 20170
(888) 722-3471"
1607,Vicarius,https://vicarius.io/,"Vicarius protects software against exploitation using an advanced methodology and platform based on mapping, reducing, and acting in real-time.","Vicarius
24, Derech Hevron
Jerusalem, Israel"
1608,Ubiquity Networks,https://ui.com,"Ubiquiti produces a wide range of wireless data communication products. While they predominantly focus on solutions for enterprise and wireless broadband providers, they have also released offerings suited toward home and small business use.","685 Third Avenue, 27th Floor 
New York, New York 10017"
1609,Linksys,,Linksys produces data networking hardware products designed for home and small business use.,"121 Theory Drive
Irvine, CA 92617
310-751-5100"
1610,CyberTrap,https://cybertrap.com/,CyberTrap provides an advanced deception technology platform to reduce risk in the enterprise infrastructure.,"Auerspergstrasse 4/7
1010 Vienna
+43 1 8904700"
1611,Smokescreen,https://smokescreen.io/,Smokescreen detects targeted threats using a deception platform.,
1612,Ridgeback Network Defense,https://ridgebacknet.com/,<p>Ridgeback offers network security support with emphasis on preventing lateral movement.</p>,"<p>5520 Research Park Drive, Suite 100</p><p>Baltimore, Maryland 21228, USA</p>"
1613,Core Security,https://www.coresecurity.com/,Core Security provides a wide range of products and security solutions for enterprise ranging from SIEM to phishing protections.,"11545 Wills Road
Suite 100
Alpharetta, GA, 30009
(678) 304-4500"
1614,Bekchy,https://bekchy.com/,Bekchy offers a web application firewall (WAF) solution.,"Bekchy
Rotemannavägen 10, 145 57 
Norsborg Sweden"
1615,Alibaba,https://www.alibabacloud.com/solutions/security,"<p>Alibaba provides global cloud solutions, including a variety of comprehensive cloud security solutions.</p>","<p>No. 969 West Wen Yi Road Yuhang District, Hangzhou, Zhejiang</p>"
1616,Templarbit,https://www.templarbit.com/,Templarbit provides web application security and API security by leveraging a data driven approach to runtime security.,"350 Rhode Island St, Suite 240
San Francisco, CA 94103"
1617,NGNINX,https://www.nginx.com/,"NGINX provides load balancing, and related capabilities including WAF. NGINX seeks to accelerate content and application delivery, improve security, and facilitate availability and scalability for high-demand websites.","795 Folsom St., 6th Floor
San Francisco, CA 94107
800-915-9122"
1618,Sucuri,https://sucuri.net/,Sucuri provides web application security including a WAF solution.,888-873-0817
1619,Cloudbric,https://www.cloudbric.com/,Cloudbric provides a web security service solution including WAF.,"Eusu Holdings Bldg. 16th floor, 25-11 Yoido-dong, Youngdeungpo-ku, Seoul"
1620,nTropic Security,http://www.ntropicsecurity.com/,nTropic provides entropy-based sharding.,
1621,ShardSecure,https://www.shardsecure.com/,ShardSecure provides data protection via sharding and associated encryption.,"101 Avenue of the Americas, 9th Floor
New York, NY 10013
646-417-8392"
1622,InCyber,https://incyber1.com/,InCyber provides user behavioral analytics to detect insider attacks based on activity log processing.,"510 5th Ave 3rd Fl. 
New York, NY 10036
202-318-6987"
1623,Polyverse,https://polyverse.com/,"Polyverse offers a polymorphic OS to reduce the malware attack surface. Polyverse's solution can be used anywhere Linux is used. Alpine, CentOS, Fedora, Red Hat Enterprise Linux, and Ubuntu are currently supported distributions.","10400 NE 4th St. Suite 500
Bellevue, WA 98004
855-765-9837"
1624,SonicWall,https://www.sonicwall.com/,SonicWall provides next-generation firewalls and cyber security solutions designed for government and businesses of all sizes.,888-557-6642
1625,Jazz Networks,https://www.jazznetworks.com/,Jazz Networks provides solutions for endpoint protection and user activity monitoring.,"110 E 42nd St, Suite 815
New York, NY 10017
(917) 262-0737"
1626,Cisco,https://www.cisco.com/,"<p>Cisco develops and produces networking products and services such as networking hardware, telecommunications equipment, IoT solutions, data center products, and cloud services.</p>","<p>170 West Tasman Dr. San Jose, CA 95134 800-553-6387</p>"
1627,Return Path,https://www.validity.com/products/returnpath/,Return Path seeks to help companies maximize the deliverability of their marketing emails while offering services for email optimization and email marketing strategy.,"200 Clarendon St, 22nd Fl
Boston, MA 02116
800-961-8205"
1628,BetterCloud,https://www.bettercloud.com/,BetterCloud secures user interactions across the digital workplace. Their solutions include SaaS Management and Security customized to the business.,"330 7th Avenue
4th Floor
New York, NY 10001"
1629,ClearData,https://www.cleardata.com/,"ClearDATA enables healthcare and life science organizations to adopt cloud software technologies, with security and compliance solutions.","835 West Sixth Street, 12th Floor
Austin, Texas 78703

(833) 992-5327"
1630,Vultr,https://www.vultr.com/,Vultr is a cloud service provider that can add a layer of DDOS protection to keep hosting infrastructure online and operating optimally even when they are the target of attacks.,
1631,Quad9,https://www.quad9.net/,"Quad9 is a free, recursive, anycast DNS platform that provides end users with security protections.","1442 A Walnut Street, Suite 501
Berkeley, CA 94709, US"
1632,Egnyte,https://www.egnyte.com/,Egnyte provides secure file sharing and collaboration technology.,"1350 West Middlefield Road Mountain View, CA 94043 United States"
1633,Box,https://www.box.com/,"Box is a cloud content management and file sharing service for businesses, providing a single place to manage, secure, share and govern all content for both internal and external collaboration and processes.","Box, Inc.
900 Jefferson Ave
Redwood City, CA 94063
USA
1.877.729.4269"
1634,Saison,https://home.saison.co.jp/english/,Saison offers a solution called HULFT that supports secure file sharing.,"19F, Akasaka Intercity AIR, 1-8-1 Akasaka, Minato-ku, Tokyo 107-0052, Japan
Phone: +81 3 6370 2000 （Central Reception）"
1635,Zoho,https://www.zoho.com/,Zoho provides secure file sharing and collaboration software.,"4141 Hacienda Drive,
Pleasanton, CA 94588, USA"
1636,Lumu,https://lumu.io/,"<p>Lumu continuously tracks, collects and processes network data to measure your organization’s unique compromise level.</p>","<p>8333 N.W. 53rd Street Suite 450 Doral, FL 33166 877-909-5868</p>"
1637,Graylog,https://www.graylog.org/,"Graylog is a centralized log management solution designed to capture, store, and enable real-time analysis of large amounts of data. Graylog’s data storage and retrieval architecture allows multi-threaded and distributed search for analysts.","708 Main Street
Houston, Texas 77002"
1638,Kolide,https://kolide.com/,Kolide provides an endpoint security solution with associated set of tools including open source.,"100 Dover St, Somerville, MA 02144"
1639,Mantix4,https://mantix4.com/,Mantix4 offers a platform that enables cyber threat hunting and network environment analysis.,"373 Inverness Parkway, Suite 110
Englewood, CO 80112"
1640,PCMatic,https://www.pcmatic.com/,PCMatic provides anti-malware tools for PC users and small businesses.,"2515 W 22nd St.
Sioux City, IA 51103"
1641,Lynx Technology Partners,https://lynxgrc.com/,"Lynx provides professional services that assess IT Risk, Compliance, and/or Cybersecurity posture.","85 Broad Street, 16th Floor
New York, NY 10004, US"
1642,senhasegura,https://senhasegura.com/en/,Senhasegura offers a Privileged Access Management solution.,"Rua Joaquim Antunes, 767
São Paulo-SP – Brazil
+55 11 3069.3910"
1643,BugHerd,https://bugherd.com/,BugHerd provides a visual bug tracking tool that complements platform supporting crowdsourced security testing as well as penetration testing.,
1644,1Password,https://1password.com,"<p>1Password is a password management platform designed to help individuals, families, and businesses securely save passwords and automatically fill in website login fields. 1Password integrates with both desktop and mobile browsers.</p>","<p>1Password</p><p>Suite 303</p><p>49 Spadina Avenue</p><p>Toronto, Ontario M5V 2J1</p><p>Canada</p><p><br></p>"
1645,LastPass,https://www.lastpass.com,LastPass is a password manager designed to help individuals and businesses securely save passwords and automatically fill in website and app login fields. LastPass integrates with both desktop and mobile browsers as well as mobile applications.,
1646,KeePass,https://keepass.info,"KeePass is a free and open-source password manager. It was primarily designed for Windows, but it officially supports macOS and Linux operating systems through the use of Mono. There are unofficial ports that enable its use on popular mobile operating systems.",
1647,AXA,https://www.axa.ch/en/corporate-customers/offers/liability-property/cyber-insurance.html,Axa provides cyber insurance with various benefit and insured event options.,
1648,AIG,https://www.aig.com/business/insurance/cyber-insurance,AIG provides cyber insurance for business with various coverage options.,"175 Water Street
New York, NY"
1649,Chubb,https://www.chubb.com/hk-en/business/cyber-insurance.aspx,Chubb provides cyber insurance with a variety of coverage options.,"202 Halls Mill Rd A
Whitehouse Station, NJ 08889"
1650,Travelers,https://www.travelers.com/cyber-insurance,Travelers provides cyber insurance for business with a variety of coverage options.,"New York, NY"
1651,Beazley,https://www.beazley.com/usa/cyber_and_executive_risk/cyber_and_tech/beazley_breach_response.html,Beazley offers cyber insurance for business with a variety of coverage options.,"London, United Kingdom"
1652,Zurich,https://www.zurich.com/en/products-and-services/protect-your-business/what-we-protect/cyber-risk,Zurich provides cyber insurance for business with a variety of coverage options.,"USA Headquarters
Four World Trade Center
150 Greenwich St, New York, NY 10007"
1653,BCS,https://www.bcs-eo.com/select/cyber-liability,BCS provides cyber insurance for business with a variety of different coverage options.,"8430 Enterprise Circle, Suite 200
Lakewood Ranch, FL 34202
(866) 389-0022"
1654,Liberty Mutual,https://www.libertymutualgroup.com/about-lm/news/articles/liberty-mutual-insurance-offers-cyber-coverages-bop,Liberty Mutual offers cyber insurance for business with a variety of coverage options.,"157 Berkeley Street
Boston, Massachusetts"
1655,CNA,https://www.cna.com/web/guest/cna/ps/products/CT-AnyCyberLiabilityProdML?industry=AnyIndustry&specialization=AnySpecialization&businessSize=AnySize,CNA offers cyber insurance to businesses with a variety of coverage options.,
1656,CyberCube,https://www.cybcube.com/,CyberCube provides analytic solutions in support of cyber insurance.,"58 Maiden Ln, 3rd Floor
San Francisco, CA 94108"
1657,Coalition,https://www.coalitioninc.com/,Coalition is a risk management firm with a special practice focused on cyber insurance.,"San Francisco, CA"
1658,Envelop,https://www.enveloprisk.com/,Envelop is a risk-management firm that provides an analytics solution in support of cyber insurance.,"122 Leadenhall Street, 22nd Floor
EC3V 4AG London"
1659,ZeroNorth,https://www.zeronorth.io/,ZeroNorth (formerly CYBRIC) provides a security solution to reduce risk in the DevOps software lifecycle through focus on reducing vulnerabilities.,"2 Atlantic Ave, The Pilot House, Boston, MA 02110, US"
1660,GamaSec,https://www.gamasec.com/,GamaSec provides a web application scanning solution called GamaShield.,"22 Maskit St Herzelia Pituach 46733 Israel
Tel + 972 584541718"
1661,Cyber Mongol,https://www.cybermongol.ca/,Cyber Mongol performs surveillance of hacking community activity to identify evidence of threat or vulnerability information that might be useful to defenders.,"Cyber Mongol 
4-555 Industrial Drive
Suite 107
Milton, Ontario L9T5E1
Canada"
1662,Cloud Range,https://www.cloudrangecyber.com/,Cyber Range provides support for live exercises and training to help security operations center (SOC) teams test and practice their detection and response capabilities.,"Nashville, TN"
1663,AttackIQ,https://attackiq.com/,<p>AttackIQ provides breach and attack simulation services for continuous control monitoring and assessment.</p>,"<p>9276 Scranton Rd Suite 100, San Diego, CA 92121</p>"
1664,Squadcast,https://www.squadcast.com/,Squadcast supports automation of incident management.,"Palo Alto, CA
+1 650 670 3104"
1665,Radar,https://www.radarfirst.com/,Radar supports incident response for privacy and other violations.,"520 SW 6th Ave #200, Portland, OR 97204"
1666,odix,https://odi-x.com/,Security firm odix provides anti-malware solutions based on content disarm and reconstruction (CDR) technology.,"odix Israel
19 Hamelacha st. Park Afek Rosh Ha`ayn
4809151"
1667,Sternum,https://www.sternumiot.com,"<p>Sternum seamlessly embeds security into your embedded devices. With a new approach to IoT security, Sternum has built a holistic, highly scalable IoT endpoint security solution, that prevents attacks in real-time and provides on-going visibility and monitoring into the device.</p>","<p>Nitsana St 11B, Tel Aviv, 6811713 Israel</p>"
1668,DUST Identity,https://dustidentity.com/,"DUST Identity is the creator of the Diamond Unclonable Security Tag (DUST), a technology utilizing nanoengineered diamonds to create an unclonable identity layer on any object. DUST Identity is the only supply chain solution that ensures that trusted data and verifiable products are used and traced across their full lifecycle. DUST Identity, established in 2018 and headquartered in Framingham, was created by a team of quantum physics, nanotechnology, and cybersecurity experts. The company is an MIT spinoff, participated in several DARPA programs and is backed by Kleiner Perkins Airbus Ventures and Lockheed Martin. Learn more via www.dustidentity.com and follow us on LinkedIn and Twitter.","DUST Identity, Inc.
1 Grant St.
Suite 220
Framingham, MA 01702"
1669,Tranchulas,https://tranchulas.com/,"We specialize in hacking networks, systems, applications and devices.
We offer a comprehensive set of both offensive and defensive cyber solutions through our world-class research capabilities that are focused on finding technology flaws.","Tranchulas Limited
20-22 Wenlock Road
London, England, N1 7GU
Tel: +44 (20) 755-88924"
1670,CyCognito,https://www.cycognito.com/,<p>CyCognito provides uses a SaaS-based global bot network to use attack methods that identify assets and define an enterprise attack surface.</p>,
1671,Foreseeti,https://www.foreseeti.com/,<p>Foreseeti provides automated threat modeling and attack simulation.</p>,
1672,CyBot,https://www.cybot.com/,CyBot provides an automated means for website operators to managed cookie requests.,
1673,EmpowerID,https://www.empowerid.com/,EmpowerID supports zero trust security through identity management.,
1674,Ilantus,https://www.ilantus.com/,Ilantus Technologies provides IAM solutions and governance.,
1675,IDMWORKS,https://www.idmworks.com/,IDMWORKS provides consulting services for enterprise on IAM.,
1676,Cyberus Security,https://www.cyberussecurity.com,Cyberus works with key executives and boards to help them manage their cyber-risk from a strategic perspective.,
1677,GreyNoise,https://greynoise.io/,"GreyNoise Intelligence is a cyber security company that collects, labels, and analyzes Internet-wide scan and attack data.",
1678,ThreatLocker,http://threatlocker.com,"To stop ransomware and other malicious behaviors, you need to do more than look for threats. Reduce your surface areas of attack with policy-driven endpoint security and change the paradigm from blocking known threats, to blocking everything that is not trusted. Combined with Ringfencing and storage policies, you enhance your zero-trust protection and block attacks that live off the land.","555 Winderly Place
Suite 300
Maitland, Florida
32751"
1679,CYFIRMA,https://www.cyfirma.com/,"CYFIRMA collates threat information, and other evolving cyber threats across all forums and sources, to produce predictive, prioritized and actionable threat intelligence.",
